timestamp,g_w_hat_MWh,g_w_real_MWh,lambda_S,lambda_I,eta_S,eta_I
2022-07-13 15:00:00,6606.09,7060.75,174.47,469.11,-0.02766984651219392,0.380784
2022-07-13 16:00:00,8392.79,7720.75,200.85,524.07,-0.02766984651219392,0.380784
2022-07-13 17:00:00,8426.84,8071.5,279.79,438.05,-0.02766984651219392,0.380784
2022-07-13 18:00:00,6978.93,7428.0,351.96,515.84,-0.02766984651219392,0.380784
2022-07-13 19:00:00,6499.2,6663.75,410.17,470.68,-0.02766984651219392,0.380784
2022-07-13 20:00:00,6127.32,6440.75,425.87,530.88,-0.02766984651219392,0.380784
2022-07-13 21:00:00,6139.74,6178.0,424.08,534.12,-0.02766984651219392,0.380784
2022-07-13 22:00:00,6669.17,6244.5,414.19,555.4,-0.02766984651219392,0.380784
2022-07-13 23:00:00,5186.16,5734.0,354.94,567.39,-0.02766984651219392,0.380784
2022-07-14 00:00:00,4429.73,4901.0,380.47,498.74,-0.022363793965159837,0.461537
2022-07-14 01:00:00,4837.83,4336.25,359.2,510.81,-0.022363793965159837,0.461537
2022-07-14 02:00:00,4815.24,4181.0,328.24,571.44,-0.022363793965159837,0.461537
2022-07-14 03:00:00,3744.59,4049.5,317.44,407.49,-0.022363793965159837,0.461537
2022-07-14 04:00:00,3222.0,3432.75,318.3,407.09,-0.022363793965159837,0.461537
2022-07-14 05:00:00,3050.94,2965.0,353.1,147.01,-0.022363793965159837,0.461537
2022-07-14 06:00:00,2681.44,2321.25,400.31,561.05,-0.022363793965159837,0.461537
2022-07-14 07:00:00,1884.52,1719.25,411.7,476.87,-0.022363793965159837,0.461537
2022-07-14 08:00:00,1570.43,1695.0,412.42,337.04,-0.022363793965159837,0.461537
2022-07-14 09:00:00,1256.43,1622.25,399.0,312.74,-0.022363793965159837,0.461537
2022-07-14 10:00:00,2080.37,1524.5,360.95,279.43,-0.022363793965159837,0.461537
2022-07-14 11:00:00,1824.73,1558.0,338.18,121.07,-0.022363793965159837,0.461537
2022-07-14 12:00:00,1843.36,1716.0,286.45,503.72,-0.022363793965159837,0.461537
2022-07-14 13:00:00,2696.5,2042.25,261.14,481.45,-0.022363793965159837,0.461537
2022-07-14 14:00:00,3079.58,2587.75,227.5,578.73,-0.022363793965159837,0.461537
2022-07-14 15:00:00,3980.41,3285.75,242.24,532.61,-0.022363793965159837,0.461537
2022-07-14 16:00:00,4026.26,4066.75,268.51,348.61,-0.022363793965159837,0.461537
2022-07-14 17:00:00,5298.09,5307.5,329.1,-96.51,-0.022363793965159837,0.461537
2022-07-14 18:00:00,7453.21,6689.5,374.95,-609.98,-0.022363793965159837,0.461537
2022-07-14 19:00:00,8212.4,8103.5,399.93,99.81,-0.022363793965159837,0.461537
2022-07-14 20:00:00,8418.93,8105.75,414.51,397.61,-0.022363793965159837,0.461537
2022-07-14 21:00:00,7950.97,7142.0,412.29,334.97,-0.022363793965159837,0.461537
2022-07-14 22:00:00,6659.16,6604.25,401.32,478.62,-0.022363793965159837,0.461537
2022-07-14 23:00:00,7083.77,6893.25,380.09,59.91,-0.022363793965159837,0.461537
2022-07-15 00:00:00,7263.43,6786.75,332.54,87.02,-0.025662453288739773,0.412744
2022-07-15 01:00:00,5220.27,5178.5,304.11,232.54,-0.025662453288739773,0.412744
2022-07-15 02:00:00,5898.46,5861.25,283.6,57.71,-0.025662453288739773,0.412744
2022-07-15 03:00:00,5268.75,5764.5,289.8,77.11,-0.025662453288739773,0.412744
2022-07-15 04:00:00,6143.15,5838.25,292.21,147.68,-0.025662453288739773,0.412744
2022-07-15 05:00:00,5730.43,5657.0,313.54,90.9,-0.025662453288739773,0.412744
2022-07-15 06:00:00,5182.39,5000.75,384.71,321.21,-0.025662453288739773,0.412744
2022-07-15 07:00:00,6195.3,5029.0,408.48,449.15,-0.025662453288739773,0.412744
2022-07-15 08:00:00,6458.58,5944.0,395.87,392.27,-0.025662453288739773,0.412744
2022-07-15 09:00:00,6708.72,6685.75,317.4,343.67,-0.025662453288739773,0.412744
2022-07-15 10:00:00,6751.9,6726.25,249.36,462.93,-0.025662453288739773,0.412744
2022-07-15 11:00:00,6425.5,6358.25,231.75,454.69,-0.025662453288739773,0.412744
2022-07-15 12:00:00,5976.66,6206.5,207.22,393.39,-0.025662453288739773,0.412744
2022-07-15 13:00:00,6394.65,6144.25,180.52,177.9,-0.025662453288739773,0.412744
2022-07-15 14:00:00,5959.64,6010.75,182.23,173.94,-0.025662453288739773,0.412744
2022-07-15 15:00:00,6437.53,5671.75,211.07,392.22,-0.025662453288739773,0.412744
2022-07-15 16:00:00,5012.54,5520.25,214.15,51.52,-0.025662453288739773,0.412744
2022-07-15 17:00:00,4572.72,5274.5,318.62,-343.7,-0.025662453288739773,0.412744
2022-07-15 18:00:00,5207.89,4949.25,388.67,-45.1,-0.025662453288739773,0.412744
2022-07-15 19:00:00,3963.14,3946.75,400.82,47.4,-0.025662453288739773,0.412744
2022-07-15 20:00:00,2591.39,3006.75,408.98,121.42,-0.025662453288739773,0.412744
2022-07-15 21:00:00,2172.83,2412.25,412.35,123.93,-0.025662453288739773,0.412744
2022-07-15 22:00:00,3179.59,2437.0,411.3,502.55,-0.025662453288739773,0.412744
2022-07-15 23:00:00,2592.88,2510.75,383.94,240.55,-0.025662453288739773,0.412744
2022-07-16 00:00:00,2120.74,2511.75,365.71,113.1,-0.03229646231441619,0.72
2022-07-16 01:00:00,2417.33,2373.0,332.51,53.99,-0.03229646231441619,0.72
2022-07-16 02:00:00,1902.63,2757.0,275.35,500.58,-0.03229646231441619,0.72
2022-07-16 03:00:00,3178.56,3469.25,240.25,131.37,-0.03229646231441619,0.72
2022-07-16 04:00:00,4703.99,4635.75,224.41,31.65,-0.03229646231441619,0.72
2022-07-16 05:00:00,6794.61,6072.0,221.47,-42.99,-0.03229646231441619,0.72
2022-07-16 06:00:00,6475.0,6745.5,201.0,387.38,-0.03229646231441619,0.72
2022-07-16 07:00:00,8074.38,7443.5,189.78,-51.61,-0.03229646231441619,0.72
2022-07-16 08:00:00,8474.28,8639.75,132.95,199.68,-0.03229646231441619,0.72
2022-07-16 09:00:00,8713.47,8927.5,49.87,168.79,-0.03229646231441619,0.72
2022-07-16 10:00:00,8482.08,8264.75,33.76,77.72,-0.03229646231441619,0.72
2022-07-16 11:00:00,8033.81,7773.75,1.02,56.65,-0.03229646231441619,0.72
2022-07-16 12:00:00,7649.6,7792.25,0.07,-85.77,-0.03229646231441619,0.72
2022-07-16 13:00:00,7304.46,7782.75,-0.05,-388.28,-0.03229646231441619,0.72
2022-07-16 14:00:00,6183.82,6984.25,-0.1,-421.15,-0.03229646231441619,0.72
2022-07-16 15:00:00,7016.25,7083.75,0.0,-260.93,-0.03229646231441619,0.72
2022-07-16 16:00:00,8406.76,8068.25,0.98,-306.11,-0.03229646231441619,0.72
2022-07-16 17:00:00,8817.1,8888.5,30.08,-162.89,-0.03229646231441619,0.72
2022-07-16 18:00:00,9321.36,9540.25,136.58,-130.13,-0.03229646231441619,0.72
2022-07-16 19:00:00,7988.78,8468.75,251.12,-58.24,-0.03229646231441619,0.72
2022-07-16 20:00:00,6343.95,6398.0,317.58,573.64,-0.03229646231441619,0.72
2022-07-16 21:00:00,5548.25,5277.5,326.97,708.16,-0.03229646231441619,0.72
2022-07-16 22:00:00,4952.77,5385.25,339.72,-119.92,-0.03229646231441619,0.72
2022-07-16 23:00:00,5874.7,5548.25,315.22,-9.74,-0.03229646231441619,0.72
2022-07-17 00:00:00,5507.26,4913.25,275.59,166.85,-0.026156246079587508,0.803457
2022-07-17 01:00:00,3796.93,3918.0,228.79,429.09,-0.026156246079587508,0.803457
2022-07-17 02:00:00,2654.96,3424.75,190.63,66.54,-0.026156246079587508,0.803457
2022-07-17 03:00:00,2322.73,2852.5,183.02,114.97,-0.026156246079587508,0.803457
2022-07-17 04:00:00,2509.61,2560.75,184.14,163.88,-0.026156246079587508,0.803457
2022-07-17 05:00:00,3163.62,2921.5,180.96,213.56,-0.026156246079587508,0.803457
2022-07-17 06:00:00,2722.36,2631.5,185.29,460.85,-0.026156246079587508,0.803457
2022-07-17 07:00:00,610.67,1517.0,180.66,412.6,-0.026156246079587508,0.803457
2022-07-17 08:00:00,2132.49,1416.0,180.06,256.0,-0.026156246079587508,0.803457
2022-07-17 09:00:00,1779.53,1786.75,155.82,193.67,-0.026156246079587508,0.803457
2022-07-17 10:00:00,2598.82,1944.75,110.0,-131.21,-0.026156246079587508,0.803457
2022-07-17 11:00:00,2022.12,1977.75,104.71,68.61,-0.026156246079587508,0.803457
2022-07-17 12:00:00,2503.94,1996.75,83.22,-52.45,-0.026156246079587508,0.803457
2022-07-17 13:00:00,2312.19,1826.0,69.28,-137.97,-0.026156246079587508,0.803457
2022-07-17 14:00:00,2084.04,1699.75,38.02,-111.4,-0.026156246079587508,0.803457
2022-07-17 15:00:00,1968.58,1728.0,79.26,58.6,-0.026156246079587508,0.803457
2022-07-17 16:00:00,1529.77,1871.0,103.85,331.14,-0.026156246079587508,0.803457
2022-07-17 17:00:00,2221.3,2009.0,190.87,509.42,-0.026156246079587508,0.803457
2022-07-17 18:00:00,2346.11,1830.75,327.24,555.73,-0.026156246079587508,0.803457
2022-07-17 19:00:00,1249.02,1321.5,394.31,405.5,-0.026156246079587508,0.803457
2022-07-17 20:00:00,468.72,1013.5,405.13,225.23,-0.026156246079587508,0.803457
2022-07-17 21:00:00,500.6,995.75,413.26,421.56,-0.026156246079587508,0.803457
2022-07-17 22:00:00,773.62,887.5,408.57,509.52,-0.026156246079587508,0.803457
2022-07-17 23:00:00,228.82,701.5,386.29,419.79,-0.026156246079587508,0.803457
2022-07-18 00:00:00,401.33,718.5,370.33,74.91,-0.032794413004145,0.629065
2022-07-18 01:00:00,491.67,749.25,312.11,35.74,-0.032794413004145,0.629065
2022-07-18 02:00:00,205.61,594.25,284.31,188.14,-0.032794413004145,0.629065
2022-07-18 03:00:00,0.0,413.5,268.35,220.3,-0.032794413004145,0.629065
2022-07-18 04:00:00,1009.42,530.25,272.76,119.27,-0.032794413004145,0.629065
2022-07-18 05:00:00,1172.85,615.5,289.89,7.62,-0.032794413004145,0.629065
2022-07-18 06:00:00,578.11,529.75,373.5,81.71,-0.032794413004145,0.629065
2022-07-18 07:00:00,78.79,436.0,403.75,49.58,-0.032794413004145,0.629065
2022-07-18 08:00:00,269.17,366.25,381.78,140.0,-0.032794413004145,0.629065
2022-07-18 09:00:00,461.1,386.75,355.28,282.75,-0.032794413004145,0.629065
2022-07-18 10:00:00,590.78,402.75,307.87,26.73,-0.032794413004145,0.629065
2022-07-18 11:00:00,1192.99,386.25,288.31,472.14,-0.032794413004145,0.629065
2022-07-18 12:00:00,276.49,426.0,276.82,376.21,-0.032794413004145,0.629065
2022-07-18 13:00:00,772.78,432.25,258.03,-9.24,-0.032794413004145,0.629065
2022-07-18 14:00:00,481.67,434.0,264.03,258.39,-0.032794413004145,0.629065
2022-07-18 15:00:00,535.3,448.0,266.01,457.4,-0.032794413004145,0.629065
2022-07-18 16:00:00,1265.79,371.0,366.99,559.93,-0.032794413004145,0.629065
2022-07-18 17:00:00,0.0,414.75,432.71,835.95,-0.032794413004145,0.629065
2022-07-18 18:00:00,1070.32,407.0,487.0,466.92,-0.032794413004145,0.629065
2022-07-18 19:00:00,862.37,420.75,605.84,295.61,-0.032794413004145,0.629065
2022-07-18 20:00:00,827.1,539.75,645.65,926.61,-0.032794413004145,0.629065
2022-07-18 21:00:00,1030.39,850.75,570.08,484.28,-0.032794413004145,0.629065
2022-07-18 22:00:00,824.17,1264.5,503.69,711.18,-0.032794413004145,0.629065
2022-07-18 23:00:00,927.93,1687.5,446.43,138.66,-0.032794413004145,0.629065
2022-07-19 00:00:00,1409.89,2067.5,382.39,82.81,-0.02360774849346364,0.476252
2022-07-19 01:00:00,2459.29,2230.0,350.59,285.01,-0.02360774849346364,0.476252
2022-07-19 02:00:00,1818.04,2026.25,319.61,402.72,-0.02360774849346364,0.476252
2022-07-19 03:00:00,1889.43,1551.25,309.02,506.25,-0.02360774849346364,0.476252
2022-07-19 04:00:00,1152.44,1173.0,302.82,507.92,-0.02360774849346364,0.476252
2022-07-19 05:00:00,684.3,987.0,333.48,107.46,-0.02360774849346364,0.476252
2022-07-19 06:00:00,949.51,834.5,418.06,100.97,-0.02360774849346364,0.476252
2022-07-19 07:00:00,1868.68,557.75,459.32,197.91,-0.02360774849346364,0.476252
2022-07-19 08:00:00,583.52,182.5,430.36,516.76,-0.02360774849346364,0.476252
2022-07-19 09:00:00,241.25,28.25,366.37,586.2,-0.02360774849346364,0.476252
2022-07-19 10:00:00,0.0,20.0,345.91,277.77,-0.02360774849346364,0.476252
2022-07-19 11:00:00,0.0,35.5,325.78,421.51,-0.02360774849346364,0.476252
2022-07-19 12:00:00,0.0,69.0,327.16,263.24,-0.02360774849346364,0.476252
2022-07-19 13:00:00,222.77,100.0,322.6,434.91,-0.02360774849346364,0.476252
2022-07-19 14:00:00,0.0,103.5,306.62,138.02,-0.02360774849346364,0.476252
2022-07-19 15:00:00,330.53,118.75,330.81,546.87,-0.02360774849346364,0.476252
2022-07-19 16:00:00,20.37,151.75,361.06,618.08,-0.02360774849346364,0.476252
2022-07-19 17:00:00,1004.28,272.0,421.31,972.66,-0.02360774849346364,0.476252
2022-07-19 18:00:00,40.03,502.5,459.96,788.91,-0.02360774849346364,0.476252
2022-07-19 19:00:00,1097.97,867.25,552.26,1008.67,-0.02360774849346364,0.476252
2022-07-19 20:00:00,2190.82,1556.25,541.62,1041.98,-0.02360774849346364,0.476252
2022-07-19 21:00:00,2959.61,2849.75,442.9,452.76,-0.02360774849346364,0.476252
2022-07-19 22:00:00,4786.33,4303.0,373.11,75.4,-0.02360774849346364,0.476252
2022-07-19 23:00:00,4714.07,5106.75,271.65,56.65,-0.02360774849346364,0.476252
2022-07-20 00:00:00,5871.91,5016.75,254.97,498.88,-0.028249629554931266,0.573946
2022-07-20 01:00:00,4572.49,4739.0,229.85,437.81,-0.028249629554931266,0.573946
2022-07-20 02:00:00,4913.09,4348.5,222.93,437.45,-0.028249629554931266,0.573946
2022-07-20 03:00:00,5260.49,3787.75,225.08,484.12,-0.028249629554931266,0.573946
2022-07-20 04:00:00,3757.45,3501.5,224.22,458.56,-0.028249629554931266,0.573946
2022-07-20 05:00:00,3808.8,3309.25,266.12,484.6,-0.028249629554931266,0.573946
2022-07-20 06:00:00,3445.95,2885.5,358.23,469.39,-0.028249629554931266,0.573946
2022-07-20 07:00:00,1905.42,1957.0,403.87,574.19,-0.028249629554931266,0.573946
2022-07-20 08:00:00,716.0,891.25,374.79,867.63,-0.028249629554931266,0.573946
2022-07-20 09:00:00,701.9,557.0,317.43,115.06,-0.028249629554931266,0.573946
2022-07-20 10:00:00,646.28,783.75,284.23,271.25,-0.028249629554931266,0.573946
2022-07-20 11:00:00,1905.87,1207.5,219.46,32.43,-0.028249629554931266,0.573946
2022-07-20 12:00:00,1735.05,1694.5,217.31,107.33,-0.028249629554931266,0.573946
2022-07-20 13:00:00,1551.67,2066.75,224.14,343.06,-0.028249629554931266,0.573946
2022-07-20 14:00:00,2470.63,2209.5,226.57,518.61,-0.028249629554931266,0.573946
2022-07-20 15:00:00,3032.49,2466.25,273.07,1152.41,-0.028249629554931266,0.573946
2022-07-20 16:00:00,3023.38,2748.0,304.01,1332.4,-0.028249629554931266,0.573946
2022-07-20 17:00:00,3095.0,3098.75,361.35,502.96,-0.028249629554931266,0.573946
2022-07-20 18:00:00,4166.24,3590.0,417.2,922.33,-0.028249629554931266,0.573946
2022-07-20 19:00:00,3840.42,3945.75,488.36,1690.4,-0.028249629554931266,0.573946
2022-07-20 20:00:00,4917.68,4754.5,500.01,327.38,-0.028249629554931266,0.573946
2022-07-20 21:00:00,6343.01,6316.5,444.4,17.73,-0.028249629554931266,0.573946
2022-07-20 22:00:00,7484.97,7304.5,392.94,706.58,-0.028249629554931266,0.573946
2022-07-20 23:00:00,7685.13,7909.75,356.14,977.95,-0.028249629554931266,0.573946
2022-07-21 00:00:00,8227.57,8355.5,319.24,402.65,-0.028924311817726304,1.124549
2022-07-21 01:00:00,8991.15,8369.75,312.34,510.28,-0.028924311817726304,1.124549
2022-07-21 02:00:00,9114.19,8441.0,315.72,519.59,-0.028924311817726304,1.124549
2022-07-21 03:00:00,8711.09,8005.25,318.93,503.74,-0.028924311817726304,1.124549
2022-07-21 04:00:00,6771.19,7029.75,310.92,440.82,-0.028924311817726304,1.124549
2022-07-21 05:00:00,5889.01,5898.5,317.34,532.22,-0.028924311817726304,1.124549
2022-07-21 06:00:00,4754.16,4751.25,415.16,568.46,-0.028924311817726304,1.124549
2022-07-21 07:00:00,2938.05,3334.0,469.25,2647.36,-0.028924311817726304,1.124549
2022-07-21 08:00:00,2743.28,2464.5,463.96,3137.54,-0.028924311817726304,1.124549
2022-07-21 09:00:00,2488.82,2366.25,439.89,731.16,-0.028924311817726304,1.124549
2022-07-21 10:00:00,2992.78,2833.0,410.41,666.66,-0.028924311817726304,1.124549
2022-07-21 11:00:00,3103.19,3384.25,362.08,1201.75,-0.028924311817726304,1.124549
2022-07-21 12:00:00,4030.64,3860.25,328.8,206.14,-0.028924311817726304,1.124549
2022-07-21 13:00:00,4558.98,4139.5,304.0,656.94,-0.028924311817726304,1.124549
2022-07-21 14:00:00,5214.31,4539.5,299.12,368.06,-0.028924311817726304,1.124549
2022-07-21 15:00:00,3480.68,3972.0,292.58,144.76,-0.028924311817726304,1.124549
2022-07-21 16:00:00,3488.34,3587.25,320.27,470.5,-0.028924311817726304,1.124549
2022-07-21 17:00:00,3233.33,3170.25,328.92,-25.4,-0.028924311817726304,1.124549
2022-07-21 18:00:00,2753.23,2953.5,406.53,395.26,-0.028924311817726304,1.124549
2022-07-21 19:00:00,2302.97,2393.75,464.34,117.05,-0.028924311817726304,1.124549
2022-07-21 20:00:00,1434.85,1907.25,489.74,120.66,-0.028924311817726304,1.124549
2022-07-21 21:00:00,1570.56,1830.5,470.48,218.56,-0.028924311817726304,1.124549
2022-07-21 22:00:00,2944.74,2006.5,487.69,220.44,-0.028924311817726304,1.124549
2022-07-21 23:00:00,1823.02,1866.75,399.02,327.8,-0.028924311817726304,1.124549
2022-07-22 00:00:00,2242.16,1725.0,354.1,539.44,-0.03140464772201971,0.580813
2022-07-22 01:00:00,2834.3,1723.0,317.44,378.35,-0.03140464772201971,0.580813
2022-07-22 02:00:00,1667.35,1631.5,316.78,211.06,-0.03140464772201971,0.580813
2022-07-22 03:00:00,1093.35,1637.25,311.02,210.57,-0.03140464772201971,0.580813
2022-07-22 04:00:00,1862.28,1717.25,311.88,213.83,-0.03140464772201971,0.580813
2022-07-22 05:00:00,1709.24,1720.0,320.15,314.36,-0.03140464772201971,0.580813
2022-07-22 06:00:00,799.24,1675.5,389.44,91.34,-0.03140464772201971,0.580813
2022-07-22 07:00:00,2760.53,1778.5,428.41,138.84,-0.03140464772201971,0.580813
2022-07-22 08:00:00,2217.53,1898.75,415.13,253.27,-0.03140464772201971,0.580813
2022-07-22 09:00:00,3268.47,2042.25,388.98,312.25,-0.03140464772201971,0.580813
2022-07-22 10:00:00,2047.26,2357.25,325.56,424.83,-0.03140464772201971,0.580813
2022-07-22 11:00:00,2154.94,2487.75,317.37,715.7,-0.03140464772201971,0.580813
2022-07-22 12:00:00,2451.23,2285.75,292.22,318.61,-0.03140464772201971,0.580813
2022-07-22 13:00:00,2078.32,2191.5,260.37,492.33,-0.03140464772201971,0.580813
2022-07-22 14:00:00,1707.23,2144.75,261.83,501.72,-0.03140464772201971,0.580813
2022-07-22 15:00:00,1797.9,2176.5,285.98,230.1,-0.03140464772201971,0.580813
2022-07-22 16:00:00,2389.64,2093.75,286.07,136.99,-0.03140464772201971,0.580813
2022-07-22 17:00:00,1647.56,1957.25,371.54,521.88,-0.03140464772201971,0.580813
2022-07-22 18:00:00,2802.62,1855.75,428.09,360.09,-0.03140464772201971,0.580813
2022-07-22 19:00:00,2040.68,1883.5,456.05,262.85,-0.03140464772201971,0.580813
2022-07-22 20:00:00,1470.83,2010.5,456.92,241.01,-0.03140464772201971,0.580813
2022-07-22 21:00:00,2946.69,2176.25,469.93,334.5,-0.03140464772201971,0.580813
2022-07-22 22:00:00,1588.91,2150.0,438.05,547.39,-0.03140464772201971,0.580813
2022-07-22 23:00:00,2682.84,1780.75,403.73,617.94,-0.03140464772201971,0.580813
2022-07-23 00:00:00,1648.39,1492.5,384.38,583.92,-0.02188729330662985,0.586407
2022-07-23 01:00:00,1298.1,1314.0,327.48,558.26,-0.02188729330662985,0.586407
2022-07-23 02:00:00,1569.21,1090.5,334.44,449.18,-0.02188729330662985,0.586407
2022-07-23 03:00:00,1683.12,1113.0,320.2,253.32,-0.02188729330662985,0.586407
2022-07-23 04:00:00,1167.37,1167.0,315.48,559.97,-0.02188729330662985,0.586407
2022-07-23 05:00:00,423.42,1195.25,314.75,347.12,-0.02188729330662985,0.586407
2022-07-23 06:00:00,1637.45,1159.5,320.22,151.51,-0.02188729330662985,0.586407
2022-07-23 07:00:00,1563.08,1107.75,316.51,521.8,-0.02188729330662985,0.586407
2022-07-23 08:00:00,293.12,1143.75,326.63,435.49,-0.02188729330662985,0.586407
2022-07-23 09:00:00,716.21,1301.0,333.46,398.17,-0.02188729330662985,0.586407
2022-07-23 10:00:00,3171.44,1723.75,320.21,273.44,-0.02188729330662985,0.586407
2022-07-23 11:00:00,1922.9,2062.75,292.03,90.47,-0.02188729330662985,0.586407
2022-07-23 12:00:00,2117.48,2610.25,270.84,177.69,-0.02188729330662985,0.586407
2022-07-23 13:00:00,2915.18,2963.25,230.62,94.89,-0.02188729330662985,0.586407
2022-07-23 14:00:00,2808.67,3160.25,174.79,500.47,-0.02188729330662985,0.586407
2022-07-23 15:00:00,4279.08,3460.0,176.2,529.91,-0.02188729330662985,0.586407
2022-07-23 16:00:00,3578.19,3783.75,215.15,143.64,-0.02188729330662985,0.586407
2022-07-23 17:00:00,4232.53,4199.5,270.81,315.39,-0.02188729330662985,0.586407
2022-07-23 18:00:00,4527.46,4333.75,319.26,52.12,-0.02188729330662985,0.586407
2022-07-23 19:00:00,4277.95,3922.0,354.27,305.21,-0.02188729330662985,0.586407
2022-07-23 20:00:00,2969.3,3175.0,382.09,529.65,-0.02188729330662985,0.586407
2022-07-23 21:00:00,2652.04,2904.25,385.38,663.0,-0.02188729330662985,0.586407
2022-07-23 22:00:00,3238.37,3133.5,377.11,248.9,-0.02188729330662985,0.586407
2022-07-23 23:00:00,2788.66,2825.5,348.33,584.87,-0.02188729330662985,0.586407
2022-07-24 00:00:00,1980.82,2275.25,373.65,514.51,-0.02877264741034401,0.539285
2022-07-24 01:00:00,867.62,1582.5,360.33,610.03,-0.02877264741034401,0.539285
2022-07-24 02:00:00,1904.01,1161.0,337.35,52.75,-0.02877264741034401,0.539285
2022-07-24 03:00:00,671.86,920.5,314.49,560.69,-0.02877264741034401,0.539285
2022-07-24 04:00:00,880.86,842.75,300.41,303.8,-0.02877264741034401,0.539285
2022-07-24 05:00:00,288.06,717.5,287.72,292.61,-0.02877264741034401,0.539285
2022-07-24 06:00:00,897.59,672.75,259.16,95.43,-0.02877264741034401,0.539285
2022-07-24 07:00:00,1068.62,476.25,247.92,431.33,-0.02877264741034401,0.539285
2022-07-24 08:00:00,690.65,346.25,211.33,364.0,-0.02877264741034401,0.539285
2022-07-24 09:00:00,1226.07,319.0,154.77,-59.35,-0.02877264741034401,0.539285
2022-07-24 10:00:00,293.33,267.75,142.51,-48.97,-0.02877264741034401,0.539285
2022-07-24 11:00:00,0.0,317.75,95.16,211.09,-0.02877264741034401,0.539285
2022-07-24 12:00:00,593.13,362.5,68.14,-16.04,-0.02877264741034401,0.539285
2022-07-24 13:00:00,1915.13,339.25,55.56,-24.35,-0.02877264741034401,0.539285
2022-07-24 14:00:00,186.47,276.0,46.34,342.55,-0.02877264741034401,0.539285
2022-07-24 15:00:00,1387.61,283.0,61.19,222.27,-0.02877264741034401,0.539285
2022-07-24 16:00:00,574.21,280.25,114.07,200.29,-0.02877264741034401,0.539285
2022-07-24 17:00:00,466.73,321.0,243.12,467.68,-0.02877264741034401,0.539285
